outcome	predictor	adjustment	beta	SE	OR	p	type	n_total	n_cases	n_controls	HWE_p	allele_freq	n_no_snp	note
binary_delivery	230	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	240	NA	-0.03169186001796567	0.5227537241175061	0.9688050636646931	0.9516579917663222	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	241	NA	-8.449798951240487	72.46285734485829	2.1394342410411207e-4	0.907170150182154	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	241.1	NA	-0.5026260723632573	0.3900553303188095	0.6049399558755445	0.19753649347358343	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	241.2	NA	0.2054940153082007	0.29100583787321344	1.228131630950575	0.4800943414957612	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	242	NA	0.31960680830054344	0.3706892380507014	1.3765863955677566	0.38857962593728207	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	242.1	NA	0.41887916568121397	0.28625849485467875	1.5202566445151469	0.14338806891623168	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	242.2	NA	0.04079257482347672	1.155516438674673	1.0416360215999756	0.9718385604007824	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	242.3	NA	-8.516526375012237	72.46285597929348	2.0013340775509658e-4	0.9064404340423597	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	242.31	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	244	NA	-8.336099343633695	72.46286602709442	2.3970553063559433e-4	0.9084137317104339	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	244.1	NA	0.3228170021882852	0.22022480235417347	1.3810126054956506	0.14268856747995268	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	244.2	NA	0.4224848930088197	0.47122033835480454	1.5257481699652098	0.3699451562126165	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	244.3	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	244.4	NA	0.08235559783089033	0.09794022436912156	1.0858418641970315	0.4004173263803744	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	244.5	NA	-9.503034389049628	84.47400488115464	7.462504456620363e-5	0.910429702498014	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	245	NA	-0.059503866149594395	0.8197251942486008	0.9422318907747459	0.9421323706892658	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	245.1	NA	0.8732405583764924	1.4152081665587852	2.3946583237695833	0.5372081041315215	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	245.2	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	245.21	NA	0.09891603126571354	0.3163414255211865	1.1039735964012776	0.7545180409607116	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	246	NA	-0.6966464055911558	1.081057919653013	0.49825344506092706	0.5193084793179927	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	246.2	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	246.7	NA	0.32552462288691286	0.7086767860091105	1.3847569306299385	0.6459889860477634	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	249	NA	0.3706249204910317	0.7330516886565603	1.4486396164372277	0.6131432414168798	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	250	NA	1.5572435864505065	0.615161944426466	4.7457220275024135	0.011359628561182894	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	250.1	NA	1.6980773237393219	0.13097519000372537	5.4634328742705485	1.9353877182164762e-38	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	250.11	NA	2.9812063825872137	0.52921454969554	19.711582016125732	1.7682829118480208e-8	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	250.12	NA	3.6723072950106244	1.0282369215260576	39.342576148180456	0.00035499642956012093	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	250.13	NA	2.377011911444343	0.5608511594144966	10.772665046052634	2.252965959002413e-5	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	250.14	NA	3.4224296726156904	1.037581554436442	30.643778995077387	9.721392045317614e-4	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	250.15	NA	-8.727711926966874	72.46286105947806	1.6203277522896582e-4	0.9041314917902189	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	250.2	NA	1.6266676114575505	0.12114077380151508	5.086894932238343	4.149487141514726e-41	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	250.21	NA	13.364513455586117	107.99354049772258	636992.6879392347	0.9015109280565015	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	250.22	NA	13.500049020538047	97.57712106695888	729452.1271070241	0.889961751361643	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	250.23	NA	1.8691070957979976	0.8386477187570021	6.482505557886004	0.02583284616261324	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	250.24	NA	2.021878161581226	0.8200709827982795	7.552496429953245	0.013682536372526784	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	250.25	NA	-8.231599959757865	72.46286427353593	2.661102238176773e-4	0.9095568721285326	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	250.3	NA	1.6382926179246007	0.18801678164158306	5.146375177994573	2.9451765677068074e-18	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	250.4	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	250.41	NA	0.035766691265387986	0.678993231601194	1.0364140138390827	0.9579900103007234	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	250.42	NA	1.3889831474154115	0.3758170773095763	4.010769617293468	2.1910734725676418e-4	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	250.5	NA	1.4065260745591304	1.2282792010236399	4.081751047111845	0.25215979029338104	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	250.6	NA	13.440078611452915	107.90853414914449	686992.47069193	0.9008792956667144	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	250.7	NA	2.46601794719021	0.5543690932410346	11.775462852409683	8.653957326253675e-6	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	251	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	251.1	NA	1.8704000719892333	0.5231657003841018	6.490892704253725	3.5001636708095193e-4	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	251.8	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	252	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	252.1	NA	-0.9378426969302645	1.061481060171281	0.3914714476233506	0.3769538802553691	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	252.2	NA	11.607444608440675	84.45146268223505	109913.02040981698	0.890678939014014	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	253	NA	-8.478488579801336	72.46285889252187	2.0789267857677492e-4	0.906856399935565	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	253.1	NA	0.08240437823971403	0.41714886083213487	1.0858948332990017	0.8434034964957016	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	253.11	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	253.2	NA	0.2828037202828388	1.2292676448955362	1.3268447035535258	0.8180461542735877	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	253.3	NA	-0.1270591907112047	1.1612384999201093	0.8806815428875066	0.9128717794975856	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	253.4	NA	-10.59121371563126	113.1499676027466	2.5135893444191042e-5	0.925424264564132	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	253.5	NA	-10.8624471788298	98.38074934433976	1.9164572247760643e-5	0.9120823796936022	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	253.7	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	254	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	255	NA	-10.6164939564236	113.33993034593595	2.450841680319064e-5	0.9253717037471666	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	255.1	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	255.11	NA	0.9366475987601077	1.4244376366757439	2.55141370268273	0.5108234376979249	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	255.12	NA	-9.595355064109375	84.43725139626189	6.8044063900664993e-05	0.9095240615750465	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	255.13	NA	10.413450181062887	72.46285852263196	33304.57923446872	0.8857315145771316	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	255.2	NA	1.7408920555780356	0.8710321966242014	5.702428037194364	0.04564579443408179	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	255.21	NA	1.1348709715899703	0.5594307054815493	3.1107721390263685	0.04249725515691943	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	255.22	NA	1.7887139494976987	1.2266229238753255	5.981754678962865	0.14477365230321218	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	255.3	NA	0.39125988687242136	0.7332386151544011	1.4788427953049494	0.5936147579598913	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	256	NA	-0.09038796408559052	1.157205229065035	0.9135766815664411	0.9377414712519381	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	256.1	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	256.4	NA	0.21632032195377143	0.1661904622436052	1.2414999950187136	0.19303913207434495	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	257	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	257.1	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	258	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	258.1	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	259	NA	0.15122192892788608	0.1729126177159784	1.163254789325619	0.38181502866978323	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	259.1	NA	-0.025009147962453186	0.8171360214046042	0.9753009899706866	0.9755838713809242	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	259.2	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	259.3	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	259.4	NA	-0.7330744442764939	1.1190850829526824	0.4804296629734643	0.5124253447184655	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	259.8	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	260	NA	1.3617822160293938	0.3338025337383731	3.903143351356541	4.511244668127236e-5	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	260.1	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	260.2	NA	1.438425271591541	0.40516484279465825	4.214054597820708	3.849059399816223e-4	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	260.21	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	260.22	NA	0.45192493731982375	0.9152658177215056	1.5713339956096088	0.6214731488489049	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	260.3	NA	1.0186058234433497	1.414423857851323	2.7693311347538083	0.47142895324483874	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	260.6	NA	0.15640645127737843	1.226319745998565	1.169301370552818	0.8985119637363307	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	260.7	NA	-9.624670491236435	84.45917556272352	6.607827781344125e-5	0.9092722912437677	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	261	NA	1.3120760749913452	0.7668711977369687	3.713875999264003	0.08709087315410172	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	261.1	NA	-8.675280684536617	72.46285695194094	1.7075501585095133e-4	0.9047046565060394	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	261.2	NA	0.10342503995503605	0.4469958525997963	1.108962662358321	0.8170210965996672	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	261.3	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	261.4	NA	0.3463791429765688	0.2817086401820848	1.413938599093255	0.2188599650277965	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	261.41	NA	-9.74380874207408	84.08760353787663	5.8656700605109045e-5	0.9077501231237832	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	262	NA	0.9388334219146238	1.4148356823162678	2.5569967413755297	0.5069696775609005	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	263	NA	0.8371496175217821	1.4166314042396855	2.3097738458736825	0.5545580431055419	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	264	NA	-8.804024871140841	72.46287074850396	1.501276131620385e-4	0.9032973528961756	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	264.1	NA	-10.753678756872445	113.33253880321236	2.13666608086393e-5	0.9244053243004973	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	264.2	NA	2.0991533942783835	1.1191399182443003	8.159259312085691	0.06069861598475663	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	264.3	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	264.9	NA	10.338390982458353	72.46285957920244	30896.277379046744	0.8865495595031857	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	269	NA	2.0889506529857993	0.3834319832041383	8.07643573242867	5.09294959932486e-8	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	270	NA	10.385706893249292	72.46286828362784	32393.300096413925	0.886033879827138	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	270.1	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	270.11	NA	11.423188106676502	84.34646304412769	91417.12532416951	0.8922705317829238	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	270.12	NA	-8.281011309346631	72.46286155785526	2.5328092510307524e-4	0.9090163232112517	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	270.2	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	270.21	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	270.3	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	270.31	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	270.32	NA	-8.373081934617742	72.46285853800815	2.3100252087626945e-4	0.9080092065563883	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	270.33	NA	10.387867782453103	72.4628589508031	32463.374112693484	0.8860103149978673	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	270.34	NA	10.613091629880351	72.46286232653829	40663.72229647316	0.8835562950482647	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	270.35	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	270.38	NA	10.516311394912492	72.46285722042423	36912.71663494204	0.8846106629810832	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	271	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	271.3	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	271.9	NA	0.9013505085808018	1.424622402036787	2.462927070276384	0.526933276722162	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	272	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	272.1	NA	1.0779086718692223	0.27722803371496413	2.938527694901355	1.0100445493353343e-4	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	272.11	NA	0.7876070921944961	0.44247598574147784	2.198130205052709	0.07507602077219543	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	272.12	NA	2.596762030146706	1.0984185092630436	13.420213360950612	0.01807434042803334	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	272.13	NA	0.9122466633141528	0.3011696117193333	2.489910244183197	0.0024535414054971784	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	272.14	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	272.9	NA	-8.42852331223002	72.46286032121816	2.185439734411619e-4	0.9074028355296361	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	274.1	NA	1.7328606473735022	1.2296004438661052	5.656812931830714	0.1587501465876429	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	274.11	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	274.2	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	274.21	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	275	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	275.1	NA	0.2452777608256603	1.2286692374282537	1.2779762356452167	0.8417709049408316	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	275.11	NA	-8.462274274181265	72.46285692328387	2.112909901828133e-4	0.9070337166643739	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	275.2	NA	10.400622109912264	72.46285818307395	32880.074333285855	0.8858713139893428	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	275.3	NA	1.0138847522527128	0.5786978374596629	2.756287738942767	0.07977198322274827	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	275.5	NA	0.18705199957214422	1.232648926221797	1.2056899787829223	0.8793857032017315	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	275.51	NA	2.0962661864243524	1.1571917033009178	8.135735809478431	0.0700616960919593	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	275.53	NA	0.19322523300210834	0.8683555692279221	1.2131560055189339	0.8239102246793406	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	275.6	NA	10.582109891614348	72.46286484428293	39423.20540629451	0.883893808443394	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	276	NA	NA	NA	NA	NA	NA	22301	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	276.1	NA	0.6782749294494134	0.9138538371799264	1.970475589196191	0.4579578085195441	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	276.11	NA	12.621911090882167	87.65036531842274	303128.19804875547	0.8854981409079046	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	276.12	NA	2.6886130486960784	0.7707890332325815	14.711257965943126	4.864098714899379e-4	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	276.13	NA	2.332202121906797	0.5613158409564968	10.300599752174051	3.2545282656858844e-5	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	276.14	NA	1.0342239803606372	0.28197136765515574	2.8129225053167177	2.4461454544742793e-4	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	276.4	NA	-8.283423077947084	72.46286024502952	2.5267080614942166e-4	0.9089899386109068	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	276.41	NA	2.318943620475099	0.5614477960480706	10.164930607794886	3.6230197727614586e-5	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	276.42	NA	10.864003373765268	72.46286074789867	52260.87978833958	0.8808236897607673	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	276.5	NA	1.5246611553476899	0.2089770867171058	4.593586793249147	2.968250076542175e-13	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	276.6	NA	2.1412652248119124	0.8039254820952523	8.510198134055111	0.007732963766189982	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	276.8	NA	-8.307396698334456	72.46286211680459	2.466854046962768e-4	0.9087276928005016	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	277	NA	0.44932809099900706	0.7659076793459534	1.5672587763535426	0.5574314704896002	logistic	22301	5901	16400	NA	NA	0	
binary_delivery	277.1	NA	-8.406061069767457	72.46285731970588	2.2350850973300315e-4	0.9076484992144207	logistic	22301	5901	16400	NA	NA	0	
